Entity,Code,Year,GDP per capita,900793-annotations
Myanmar,MMR,1962,966,
Myanmar,MMR,1963,977,
Myanmar,MMR,1964,976,
Myanmar,MMR,1965,983,
Myanmar,MMR,1966,925,
Myanmar,MMR,1967,934,
Myanmar,MMR,1968,976,
Myanmar,MMR,1969,998,
Myanmar,MMR,1970,1023,
Myanmar,MMR,1971,1036,
Myanmar,MMR,1972,1023,
Myanmar,MMR,1973,1001,
Myanmar,MMR,1974,1033,
Myanmar,MMR,1975,1057,
Myanmar,MMR,1976,1103,
Myanmar,MMR,1977,1148,
Myanmar,MMR,1978,1205,
Myanmar,MMR,1979,1240,
Myanmar,MMR,1980,1320,
Myanmar,MMR,1981,1369,
Myanmar,MMR,1982,1417,
Myanmar,MMR,1983,1451,
Myanmar,MMR,1984,1492,
Myanmar,MMR,1985,1506,
Myanmar,MMR,1986,1465,
Myanmar,MMR,1987,1382,
Myanmar,MMR,1988,1207,
Myanmar,MMR,1989,1234,
Myanmar,MMR,1990,1253,
Myanmar,MMR,1991,1205.0714,
Myanmar,MMR,1992,1283.8254,
Myanmar,MMR,1993,1321.8102,
Myanmar,MMR,1994,1373.9629,
Myanmar,MMR,1995,1423.6505,
Myanmar,MMR,1996,1469.0317,
Myanmar,MMR,1997,1505.9805,
Myanmar,MMR,1998,1547.0283,
Myanmar,MMR,1999,1667.6613,
Myanmar,MMR,2000,1843.4945,
Myanmar,MMR,2001,1996.3737,
Myanmar,MMR,2002,2175.8835,
Myanmar,MMR,2003,2410.5698,
Myanmar,MMR,2004,2664.9412,
Myanmar,MMR,2005,2947.0989,
Myanmar,MMR,2006,3246.6934,
Myanmar,MMR,2007,3542.5884,
Myanmar,MMR,2008,3585.7651,
Myanmar,MMR,2009,3673.4368,
Myanmar,MMR,2010,3772.9985,
Myanmar,MMR,2011,3884,
Myanmar,MMR,2012,4091.202,
Myanmar,MMR,2013,4371.003,
Myanmar,MMR,2014,4684.643,
Myanmar,MMR,2015,4984.669,
Myanmar,MMR,2016,5252.832,
Myanmar,MMR,2017,5503.632,
Myanmar,MMR,2018,5803.431,
Myanmar,MMR,2019,6140.885,
Myanmar,MMR,2020,6282.8115,
Myanmar,MMR,2021,5113.337,
Myanmar,MMR,2022,5177.4326,
Namibia,NAM,1950,4009,
Namibia,NAM,1951,4038,
Namibia,NAM,1952,4066,
Namibia,NAM,1953,4125,
Namibia,NAM,1954,4254,
Namibia,NAM,1955,4288,
Namibia,NAM,1956,4340,
Namibia,NAM,1957,4398,
Namibia,NAM,1958,4409,
Namibia,NAM,1959,4549,
Namibia,NAM,1960,4855,
Namibia,NAM,1961,4787,
Namibia,NAM,1962,5324,
Namibia,NAM,1963,5710,
Namibia,NAM,1964,6468,
Namibia,NAM,1965,6728,
Namibia,NAM,1966,6808,
Namibia,NAM,1967,6365,
Namibia,NAM,1968,6253,
Namibia,NAM,1969,6303,
Namibia,NAM,1970,6164,
Namibia,NAM,1971,6258,
Namibia,NAM,1972,6156,
Namibia,NAM,1973,6177,
Namibia,NAM,1974,6387,
Namibia,NAM,1975,6293,
Namibia,NAM,1976,6150,
Namibia,NAM,1977,5984,
Namibia,NAM,1978,6027,
Namibia,NAM,1979,6073,
Namibia,NAM,1980,6293,
Namibia,NAM,1981,6271,
Namibia,NAM,1982,6064,
Namibia,NAM,1983,5734,
Namibia,NAM,1984,5539,
Namibia,NAM,1985,5396,
Namibia,NAM,1986,5530,
Namibia,NAM,1987,5595,
Namibia,NAM,1988,5386,
Namibia,NAM,1989,5208,
Namibia,NAM,1990,5007,
Namibia,NAM,1991,5239.034,
Namibia,NAM,1992,5532.6724,
Namibia,NAM,1993,5294.2427,
Namibia,NAM,1994,5545.4624,
Namibia,NAM,1995,5638.7666,
Namibia,NAM,1996,5687.1167,
Namibia,NAM,1997,5796.632,
Namibia,NAM,1998,5859.8833,
Namibia,NAM,1999,5926.4277,
Namibia,NAM,2000,5971.815,
Namibia,NAM,2001,5888.432,
Namibia,NAM,2002,6069.3203,
Namibia,NAM,2003,6082.4263,
Namibia,NAM,2004,6712.772,
Namibia,NAM,2005,6807.5757,
Namibia,NAM,2006,7208.6885,
Namibia,NAM,2007,7509.527,
Namibia,NAM,2008,7618.031,
Namibia,NAM,2009,7548.129,
Namibia,NAM,2010,7905.541,
Namibia,NAM,2011,8203,
Namibia,NAM,2012,8482.415,
Namibia,NAM,2013,8788.875,
Namibia,NAM,2014,9134.8545,
Namibia,NAM,2015,9333.583,
Namibia,NAM,2016,9152.549,
Namibia,NAM,2017,8882.617,
Namibia,NAM,2018,8805.334,
Namibia,NAM,2019,8567.793,
Namibia,NAM,2020,7734.6055,
Namibia,NAM,2021,7796.0615,
Namibia,NAM,2022,7979.328,
Nepal,NPL,1820,641,
Nepal,NPL,1870,641,
Nepal,NPL,1913,870,
Nepal,NPL,1950,802,
Nepal,NPL,1951,816,
Nepal,NPL,1952,835,
Nepal,NPL,1953,877,
Nepal,NPL,1954,886,
Nepal,NPL,1955,894,
Nepal,NPL,1956,925,
Nepal,NPL,1957,915,
Nepal,NPL,1958,956,
Nepal,NPL,1959,971,
Nepal,NPL,1960,980,
Nepal,NPL,1961,990,
Nepal,NPL,1962,998,
Nepal,NPL,1963,1006,
Nepal,NPL,1964,1012,
Nepal,NPL,1965,1019,
Nepal,NPL,1966,1071,
Nepal,NPL,1967,1034,
Nepal,NPL,1968,1023,
Nepal,NPL,1969,1049,
Nepal,NPL,1970,1055,
Nepal,NPL,1971,1022,
Nepal,NPL,1972,1034,
Nepal,NPL,1973,1009,
Nepal,NPL,1974,1052,
Nepal,NPL,1975,1047,
Nepal,NPL,1976,1071,
Nepal,NPL,1977,1081,
Nepal,NPL,1978,1105,
Nepal,NPL,1979,1106,
Nepal,NPL,1980,1057,
Nepal,NPL,1981,1119,
Nepal,NPL,1982,1135,
Nepal,NPL,1983,1076,
Nepal,NPL,1984,1152,
Nepal,NPL,1985,1194,
Nepal,NPL,1986,1218,
Nepal,NPL,1987,1208,
Nepal,NPL,1988,1269,
Nepal,NPL,1989,1290,
Nepal,NPL,1990,1315,
Nepal,NPL,1991,1360.7836,
Nepal,NPL,1992,1374.6611,
Nepal,NPL,1993,1385.2411,
Nepal,NPL,1994,1456.0203,
Nepal,NPL,1995,1468.079,
Nepal,NPL,1996,1511.7336,
Nepal,NPL,1997,1558.3988,
Nepal,NPL,1998,1570.6635,
Nepal,NPL,1999,1609.1803,
Nepal,NPL,2000,1676.7456,
Nepal,NPL,2001,1738.3142,
Nepal,NPL,2002,1709.7787,
Nepal,NPL,2003,1747.7766,
Nepal,NPL,2004,1802.1438,
Nepal,NPL,2005,1836.3057,
Nepal,NPL,2006,1884.1871,
Nepal,NPL,2007,1927.3865,
Nepal,NPL,2008,2021.154,
Nepal,NPL,2009,2085.2437,
Nepal,NPL,2010,2152.2747,
Nepal,NPL,2011,2189,
Nepal,NPL,2012,2258,
Nepal,NPL,2013,2316,
Nepal,NPL,2014,2421,
Nepal,NPL,2015,2455,
Nepal,NPL,2016,2443.4324,
Nepal,NPL,2017,2632.3408,
Nepal,NPL,2018,2800.8596,
Nepal,NPL,2019,2953.5603,
Nepal,NPL,2020,2832.8608,
Nepal,NPL,2021,2902.0503,
Nepal,NPL,2022,3013.5178,
Netherlands,NLD,1348,1404.6345,
Netherlands,NLD,1349,1459.8931,
Netherlands,NLD,1350,1631.016,
Netherlands,NLD,1351,1713.9037,
Netherlands,NLD,1352,1646.1676,
Netherlands,NLD,1353,1654.189,
Netherlands,NLD,1354,1655.0802,
Netherlands,NLD,1355,1682.7095,
Netherlands,NLD,1356,1742.4242,
Netherlands,NLD,1357,1745.9893,
Netherlands,NLD,1358,1744.2068,
Netherlands,NLD,1359,1766.4884,
Netherlands,NLD,1360,1739.7505,
Netherlands,NLD,1361,1780.7487,
Netherlands,NLD,1362,1778.0748,
Netherlands,NLD,1363,1749.5543,
Netherlands,NLD,1364,1726.3815,
Netherlands,NLD,1365,1729.0553,
Netherlands,NLD,1366,1765.5972,
Netherlands,NLD,1367,1901.9608,
Netherlands,NLD,1368,1892.1569,
Netherlands,NLD,1369,2097.148,
Netherlands,NLD,1370,2132.7986,
Netherlands,NLD,1371,1942.959,
Netherlands,NLD,1372,1896.6132,
Netherlands,NLD,1373,1926.9163,
Netherlands,NLD,1374,1765.5972,
Netherlands,NLD,1375,1903.7433,
Netherlands,NLD,1376,1954.5454,
Netherlands,NLD,1377,1975.9358,
Netherlands,NLD,1378,2030.303,
Netherlands,NLD,1379,1980.3922,
Netherlands,NLD,1380,2055.2585,
Netherlands,NLD,1381,1950.0891,
Netherlands,NLD,1382,2010.6952,
Netherlands,NLD,1383,2144.385,
Netherlands,NLD,1384,2297.6826,
Netherlands,NLD,1385,2123.886,
Netherlands,NLD,1386,2248.663,
Netherlands,NLD,1387,2072.1926,
Netherlands,NLD,1388,2108.7344,
Netherlands,NLD,1389,2365.419,
Netherlands,NLD,1390,2265.5972,
Netherlands,NLD,1391,2169.3406,
Netherlands,NLD,1392,2228.164,
Netherlands,NLD,1393,2283.4224,
Netherlands,NLD,1394,2203.2085,
Netherlands,NLD,1395,2188.9482,
Netherlands,NLD,1396,2066.845,
Netherlands,NLD,1397,1977.7184,
Netherlands,NLD,1398,2138.1462,
Netherlands,NLD,1399,2017.8253,
Netherlands,NLD,1400,1917.1123,
Netherlands,NLD,1401,1943.8502,
Netherlands,NLD,1402,1880.5704,
Netherlands,NLD,1403,1957.2192,
Netherlands,NLD,1404,2167.5579,
Netherlands,NLD,1405,2043.672,
Netherlands,NLD,1406,2079.3228,
Netherlands,NLD,1407,2021.3904,
Netherlands,NLD,1408,2058.8235,
Netherlands,NLD,1409,1897.5045,
Netherlands,NLD,1410,1966.132,
Netherlands,NLD,1411,2063.2798,
Netherlands,NLD,1412,1950.9803,
Netherlands,NLD,1413,1861.8539,
Netherlands,NLD,1414,2098.9304,
Netherlands,NLD,1415,1932.2638,
Netherlands,NLD,1416,1890.3744,
Netherlands,NLD,1417,1900.1782,
Netherlands,NLD,1418,1912.656,
Netherlands,NLD,1419,1913.5472,
Netherlands,NLD,1420,1924.2424,
Netherlands,NLD,1421,1824.4207,
Netherlands,NLD,1422,1897.5045,
Netherlands,NLD,1423,1920.6774,
Netherlands,NLD,1424,2072.1926,
Netherlands,NLD,1425,1917.1123,
Netherlands,NLD,1426,2093.583,
Netherlands,NLD,1427,2267.3796,
Netherlands,NLD,1428,1880.5704,
Netherlands,NLD,1429,1909.091,
Netherlands,NLD,1430,1914.4385,
Netherlands,NLD,1431,1955.4368,
Netherlands,NLD,1432,2229.0552,
Netherlands,NLD,1433,2165.7754,
Netherlands,NLD,1434,2239.7505,
Netherlands,NLD,1435,2319.9644,
Netherlands,NLD,1436,2135.4724,
Netherlands,NLD,1437,2177.3618,
Netherlands,NLD,1438,2133.69,
Netherlands,NLD,1439,1982.1747,
Netherlands,NLD,1440,2081.1052,
Netherlands,NLD,1441,2131.016,
Netherlands,NLD,1442,1996.4349,
Netherlands,NLD,1443,2141.7112,
Netherlands,NLD,1444,2280.7488,
Netherlands,NLD,1445,2150.6238,
Netherlands,NLD,1446,2158.6453,
Netherlands,NLD,1447,2114.082,
Netherlands,NLD,1448,2159.5366,
Netherlands,NLD,1449,2179.1443,
Netherlands,NLD,1450,2201.426,
Netherlands,NLD,1451,2392.157,
Netherlands,NLD,1452,2276.2922,
Netherlands,NLD,1453,2367.2014,
Netherlands,NLD,1454,2420.6772,
Netherlands,NLD,1455,2295.009,
Netherlands,NLD,1456,2249.5544,
Netherlands,NLD,1457,2209.4475,
Netherlands,NLD,1458,2248.663,
Netherlands,NLD,1459,2304.8127,
Netherlands,NLD,1460,2321.7468,
Netherlands,NLD,1461,2262.032,
Netherlands,NLD,1462,2368.984,
Netherlands,NLD,1463,2362.745,
Netherlands,NLD,1464,2357.3975,
Netherlands,NLD,1465,2438.5027,
Netherlands,NLD,1466,2338.681,
Netherlands,NLD,1467,2292.3352,
Netherlands,NLD,1468,2248.663,
Netherlands,NLD,1469,2278.075,
Netherlands,NLD,1470,2279.8574,
Netherlands,NLD,1471,2237.968,
Netherlands,NLD,1472,2335.116,
Netherlands,NLD,1473,2358.2888,
Netherlands,NLD,1474,2352.9412,
Netherlands,NLD,1475,2279.8574,
Netherlands,NLD,1476,2301.2478,
Netherlands,NLD,1477,2352.0498,
Netherlands,NLD,1478,2330.6594,
Netherlands,NLD,1479,2272.7273,
Netherlands,NLD,1480,2302.139,
Netherlands,NLD,1481,2272.7273,
Netherlands,NLD,1482,2200.5347,
Netherlands,NLD,1483,2197.861,
Netherlands,NLD,1484,2252.2283,
Netherlands,NLD,1485,2222.8164,
Netherlands,NLD,1486,2235.2942,
Netherlands,NLD,1487,2239.7505,
Netherlands,NLD,1488,2248.663,
Netherlands,NLD,1489,2214.795,
Netherlands,NLD,1490,2272.7273,
Netherlands,NLD,1491,2240.6416,
Netherlands,NLD,1492,2251.337,
Netherlands,NLD,1493,2241.533,
Netherlands,NLD,1494,2324.4207,
Netherlands,NLD,1495,2307.4866,
Netherlands,NLD,1496,2278.075,
Netherlands,NLD,1497,2309.269,
Netherlands,NLD,1498,2327.0945,
Netherlands,NLD,1499,2360.0713,
Netherlands,NLD,1500,2332.4421,
Netherlands,NLD,1501,2418.8948,
Netherlands,NLD,1502,2329.7683,
Netherlands,NLD,1503,2332.4421,
Netherlands,NLD,1504,2480.392,
Netherlands,NLD,1505,2311.0518,
Netherlands,NLD,1506,2307.4866,
Netherlands,NLD,1507,2314.6167,
Netherlands,NLD,1508,2461.6755,
Netherlands,NLD,1509,2505.3477,
Netherlands,NLD,1510,2439.394,
Netherlands,NLD,1511,2508.0215,
Netherlands,NLD,1512,2585.5615,
Netherlands,NLD,1513,2667.5579,
Netherlands,NLD,1514,2795.9001,
Netherlands,NLD,1515,2931.3726,
Netherlands,NLD,1516,2635.4724,
Netherlands,NLD,1517,2721.925,
Netherlands,NLD,1518,2736.1853,
Netherlands,NLD,1519,2802.139,
Netherlands,NLD,1520,3010.695,
Netherlands,NLD,1521,3180.927,
Netherlands,NLD,1522,2936.7202,
Netherlands,NLD,1523,2894.8306,
Netherlands,NLD,1524,2937.6113,
Netherlands,NLD,1525,2789.6614,
Netherlands,NLD,1526,2740.6416,
Netherlands,NLD,1527,2854.7236,
Netherlands,NLD,1528,2539.2156,
Netherlands,NLD,1529,3213.9038,
Netherlands,NLD,1530,3388.5918,
Netherlands,NLD,1531,3441.1765,
Netherlands,NLD,1532,3222.8164,
Netherlands,NLD,1533,2835.116,
Netherlands,NLD,1534,2998.2175,
Netherlands,NLD,1535,3110.5168,
Netherlands,NLD,1536,3453.6543,
Netherlands,NLD,1537,2778.966,
Netherlands,NLD,1538,2916.221,
Netherlands,NLD,1539,2645.2764,
Netherlands,NLD,1540,2403.7434,
Netherlands,NLD,1541,2213.9038,
Netherlands,NLD,1542,2390.3743,
Netherlands,NLD,1543,2299.4653,
Netherlands,NLD,1544,2426.025,
Netherlands,NLD,1545,2595.3655,
Netherlands,NLD,1546,2190.731,
Netherlands,NLD,1547,2721.034,
Netherlands,NLD,1548,2614.9731,
Netherlands,NLD,1549,2666.6667,
Netherlands,NLD,1550,2884.1355,
Netherlands,NLD,1551,2632.7986,
Netherlands,NLD,1552,3045.4546,
Netherlands,NLD,1553,2557.9324,
Netherlands,NLD,1554,2741.533,
Netherlands,NLD,1555,3078.4314,
Netherlands,NLD,1556,3499.1086,
Netherlands,NLD,1557,3218.36,
Netherlands,NLD,1558,3295.9001,
Netherlands,NLD,1559,2940.2852,
Netherlands,NLD,1560,3083.779,
Netherlands,NLD,1561,3457.2192,
Netherlands,NLD,1562,3827.0945,
Netherlands,NLD,1563,3490.196,
Netherlands,NLD,1564,3520.499,
Netherlands,NLD,1565,3655.9714,
Netherlands,NLD,1566,3084.6702,
Netherlands,NLD,1567,3965.2407,
Netherlands,NLD,1568,4090.9092,
Netherlands,NLD,1569,2434.0464,
Netherlands,NLD,1570,2297.6826,
Netherlands,NLD,1571,2456.328,
Netherlands,NLD,1572,2056.1497,
Netherlands,NLD,1573,2258.467,
Netherlands,NLD,1574,2659.5366,
Netherlands,NLD,1575,2924.2424,
Netherlands,NLD,1576,2860.0713,
Netherlands,NLD,1577,3838.681,
Netherlands,NLD,1578,4064.1711,
Netherlands,NLD,1579,3180.927,
Netherlands,NLD,1580,3292.3352,
Netherlands,NLD,1581,3433.155,
Netherlands,NLD,1582,3567.736,
Netherlands,NLD,1583,3432.264,
Netherlands,NLD,1584,3886.8093,
Netherlands,NLD,1585,3380.5703,
Netherlands,NLD,1586,3450.089,
Netherlands,NLD,1587,3987.5222,
Netherlands,NLD,1588,3659.5366,
Netherlands,NLD,1589,3982.1748,
Netherlands,NLD,1590,4050.8022,
Netherlands,NLD,1591,3933.155,
Netherlands,NLD,1592,3838.681,
Netherlands,NLD,1593,3656.8628,
Netherlands,NLD,1594,3887.7004,
Netherlands,NLD,1595,4207.665,
Netherlands,NLD,1596,4006.2388,
Netherlands,NLD,1597,4490.1963,
Netherlands,NLD,1598,3957.2192,
Netherlands,NLD,1599,4152.4062,
Netherlands,NLD,1600,4270.0537,
Netherlands,NLD,1601,3790.5525,
Netherlands,NLD,1602,3265.5972,
Netherlands,NLD,1603,3849.3762,
Netherlands,NLD,1604,3924.2424,
Netherlands,NLD,1605,3278.075,
Netherlands,NLD,1606,3622.1033,
Netherlands,NLD,1607,3196.0784,
Netherlands,NLD,1608,4798.574,
Netherlands,NLD,1609,4054.3672,
Netherlands,NLD,1610,3365.419,
Netherlands,NLD,1611,3567.736,
Netherlands,NLD,1612,3383.2441,
Netherlands,NLD,1613,3217.4688,
Netherlands,NLD,1614,3391.2656,
Netherlands,NLD,1615,3064.1711,
Netherlands,NLD,1616,3269.162,
Netherlands,NLD,1617,3360.9626,
Netherlands,NLD,1618,5117.647,
Netherlands,NLD,1619,4620.321,
Netherlands,NLD,1620,3492.8699,
Netherlands,NLD,1621,4185.3833,
Netherlands,NLD,1622,4450.9805,
Netherlands,NLD,1623,3940.2852,
Netherlands,NLD,1624,3659.5366,
Netherlands,NLD,1625,3312.8342,
Netherlands,NLD,1626,4233.5117,
Netherlands,NLD,1627,3380.5703,
Netherlands,NLD,1628,3441.1765,
Netherlands,NLD,1629,3287.879,
Netherlands,NLD,1630,3197.861,
Netherlands,NLD,1631,4188.057,
Netherlands,NLD,1632,3853.8325,
Netherlands,NLD,1633,4184.492,
Netherlands,NLD,1634,4006.2388,
Netherlands,NLD,1635,4372.549,
Netherlands,NLD,1636,4093.583,
Netherlands,NLD,1637,3502.6738,
Netherlands,NLD,1638,3916.221,
Netherlands,NLD,1639,3852.0498,
Netherlands,NLD,1640,3532.0854,
Netherlands,NLD,1641,3919.7861,
Netherlands,NLD,1642,4047.237,
Netherlands,NLD,1643,3913.547,
Netherlands,NLD,1644,4307.487,
Netherlands,NLD,1645,3952.763,
Netherlands,NLD,1646,3878.7878,
Netherlands,NLD,1647,3964.3494,
Netherlands,NLD,1648,4202.3174,
Netherlands,NLD,1649,4055.2585,
Netherlands,NLD,1650,4316.3994,
Netherlands,NLD,1651,3987.5222,
Netherlands,NLD,1652,3392.157,
Netherlands,NLD,1653,3630.1248,
Netherlands,NLD,1654,3420.6772,
Netherlands,NLD,1655,3524.9553,
Netherlands,NLD,1656,3349.3762,
Netherlands,NLD,1657,3033.8682,
Netherlands,NLD,1658,3070.41,
Netherlands,NLD,1659,3097.148,
Netherlands,NLD,1660,3168.4492,
Netherlands,NLD,1661,3172.9055,
Netherlands,NLD,1662,3561.4973,
Netherlands,NLD,1663,3811.0518,
Netherlands,NLD,1664,3411.7646,
Netherlands,NLD,1665,3265.5972,
Netherlands,NLD,1666,3176.4707,
Netherlands,NLD,1667,3401.9607,
Netherlands,NLD,1668,3671.123,
Netherlands,NLD,1669,3448.3066,
Netherlands,NLD,1670,3475.9358,
Netherlands,NLD,1671,3235.2942,
Netherlands,NLD,1672,2923.351,
Netherlands,NLD,1673,3171.123,
Netherlands,NLD,1674,3522.2817,
Netherlands,NLD,1675,3472.3708,
Netherlands,NLD,1676,3409.0908,
Netherlands,NLD,1677,3144.385,
Netherlands,NLD,1678,3385.0269,
Netherlands,NLD,1679,3208.5562,
Netherlands,NLD,1680,3549.0195,
Netherlands,NLD,1681,3376.114,
Netherlands,NLD,1682,3368.984,
Netherlands,NLD,1683,3346.7024,
Netherlands,NLD,1684,3290.5525,
Netherlands,NLD,1685,3609.6257,
Netherlands,NLD,1686,3684.492,
Netherlands,NLD,1687,3630.1248,
Netherlands,NLD,1688,3817.2905,
Netherlands,NLD,1689,3741.533,
Netherlands,NLD,1690,3915.3298,
Netherlands,NLD,1691,3840.4634,
Netherlands,NLD,1692,3653.2976,
Netherlands,NLD,1693,4092.6917,
Netherlands,NLD,1694,3673.7969,
Netherlands,NLD,1695,3786.0962,
Netherlands,NLD,1696,3429.59,
Netherlands,NLD,1697,3653.2976,
Netherlands,NLD,1698,3612.2996,
Netherlands,NLD,1699,3967.9146,
Netherlands,NLD,1700,3377.0054,
Netherlands,NLD,1701,3745.9893,
Netherlands,NLD,1702,4270.945,
Netherlands,NLD,1703,3342.246,
Netherlands,NLD,1704,3580.2139,
Netherlands,NLD,1705,4224.599,
Netherlands,NLD,1706,3912.656,
Netherlands,NLD,1707,4073.975,
Netherlands,NLD,1708,3879.6792,
Netherlands,NLD,1709,4131.016,
Netherlands,NLD,1710,4221.9253,
Netherlands,NLD,1711,3957.2192,
Netherlands,NLD,1712,4064.1711,
Netherlands,NLD,1713,4254.902,
Netherlands,NLD,1714,4165.7754,
Netherlands,NLD,1715,3793.2263,
Netherlands,NLD,1716,3406.417,
Netherlands,NLD,1717,3663.1016,
Netherlands,NLD,1718,3778.075,
Netherlands,NLD,1719,3451.8716,
Netherlands,NLD,1720,3516.0427,
Netherlands,NLD,1721,3409.0908,
Netherlands,NLD,1722,3397.5044,
Netherlands,NLD,1723,3539.2156,
Netherlands,NLD,1724,3591.8003,
Netherlands,NLD,1725,3721.034,
Netherlands,NLD,1726,3817.2905,
Netherlands,NLD,1727,3762.032,
Netherlands,NLD,1728,3776.2922,
Netherlands,NLD,1729,3960.7844,
Netherlands,NLD,1730,3693.4045,
Netherlands,NLD,1731,3518.7166,
Netherlands,NLD,1732,3540.9983,
Netherlands,NLD,1733,3523.1729,
Netherlands,NLD,1734,3643.4937,
Netherlands,NLD,1735,3639.0374,
Netherlands,NLD,1736,3507.1301,
Netherlands,NLD,1737,3463.458,
Netherlands,NLD,1738,3490.196,
Netherlands,NLD,1739,3491.9785,
Netherlands,NLD,1740,3465.2407,
Netherlands,NLD,1741,3441.1765,
Netherlands,NLD,1742,3650.6238,
Netherlands,NLD,1743,3701.426,
Netherlands,NLD,1744,4132.7983,
Netherlands,NLD,1745,3601.6042,
Netherlands,NLD,1746,3976.8271,
Netherlands,NLD,1747,4557.041,
Netherlands,NLD,1748,4393.0483,
Netherlands,NLD,1749,3844.9197,
Netherlands,NLD,1750,3777.1836,
Netherlands,NLD,1751,4046.3457,
Netherlands,NLD,1752,3885.0269,
Netherlands,NLD,1753,4217.4688,
Netherlands,NLD,1754,4048.1284,
Netherlands,NLD,1755,3920.6772,
Netherlands,NLD,1756,3578.4314,
Netherlands,NLD,1757,3984.8484,
Netherlands,NLD,1758,3887.7004,
Netherlands,NLD,1759,3786.0962,
Netherlands,NLD,1760,3963.458,
Netherlands,NLD,1761,3975.9358,
Netherlands,NLD,1762,4032.9768,
Netherlands,NLD,1763,4311.943,
Netherlands,NLD,1764,4327.094,
Netherlands,NLD,1765,4880.5703,
Netherlands,NLD,1766,4359.18,
Netherlands,NLD,1767,4188.057,
Netherlands,NLD,1768,4307.487,
Netherlands,NLD,1769,4553.476,
Netherlands,NLD,1770,4340.4634,
Netherlands,NLD,1771,4721.0337,
Netherlands,NLD,1772,4799.4653,
Netherlands,NLD,1773,4561.4976,
Netherlands,NLD,1774,4573.084,
Netherlands,NLD,1775,4485.7397,
Netherlands,NLD,1776,4431.3726,
Netherlands,NLD,1777,4578.431,
Netherlands,NLD,1778,4497.326,
Netherlands,NLD,1779,4254.0107,
Netherlands,NLD,1780,4552.5845,
Netherlands,NLD,1781,4108.7344,
Netherlands,NLD,1782,4336.8984,
Netherlands,NLD,1783,4195.187,
Netherlands,NLD,1784,4213.0127,
Netherlands,NLD,1785,4169.3403,
Netherlands,NLD,1786,3768.271,
Netherlands,NLD,1787,3950.9805,
Netherlands,NLD,1788,3726.3813,
Netherlands,NLD,1789,3876.114,
Netherlands,NLD,1790,4198.7524,
Netherlands,NLD,1791,4246.8804,
Netherlands,NLD,1792,4398.3955,
Netherlands,NLD,1793,4480.392,
Netherlands,NLD,1794,4665.7754,
Netherlands,NLD,1795,3846.7024,
Netherlands,NLD,1796,4506.239,
Netherlands,NLD,1797,4661.319,
Netherlands,NLD,1798,4725.49,
Netherlands,NLD,1799,4332.442,
Netherlands,NLD,1800,4184.492,
Netherlands,NLD,1801,4110.517,
Netherlands,NLD,1802,4337.7896,
Netherlands,NLD,1803,4244.2065,
Netherlands,NLD,1804,4445.633,
Netherlands,NLD,1805,4184.492,
Netherlands,NLD,1806,4215.686,
Netherlands,NLD,1807,3862.745,
Netherlands,NLD,1808,2632,
Netherlands,NLD,1815,3011,
Netherlands,NLD,1816,2869,
Netherlands,NLD,1817,2898,
Netherlands,NLD,1818,2942,
Netherlands,NLD,1819,2807,
Netherlands,NLD,1820,3006,
Netherlands,NLD,1821,2947,
Netherlands,NLD,1822,2974,
Netherlands,NLD,1823,3121,
Netherlands,NLD,1824,3100,
Netherlands,NLD,1825,3022,
Netherlands,NLD,1826,3068,
Netherlands,NLD,1827,3250,
Netherlands,NLD,1828,3319,
Netherlands,NLD,1829,3325,
Netherlands,NLD,1830,3038,
Netherlands,NLD,1831,3264,
Netherlands,NLD,1832,3417,
Netherlands,NLD,1833,3341,
Netherlands,NLD,1834,3370,
Netherlands,NLD,1835,3360,
Netherlands,NLD,1836,3472,
Netherlands,NLD,1837,3553,
Netherlands,NLD,1838,3590,
Netherlands,NLD,1839,3588,
Netherlands,NLD,1840,3623,
Netherlands,NLD,1841,3658,
Netherlands,NLD,1842,3569,
Netherlands,NLD,1843,3507,
Netherlands,NLD,1844,3540,
Netherlands,NLD,1845,3515,
Netherlands,NLD,1846,3521,
Netherlands,NLD,1847,3545,
Netherlands,NLD,1848,3602,
Netherlands,NLD,1849,3709,
Netherlands,NLD,1850,3779,
Netherlands,NLD,1851,3834,
Netherlands,NLD,1852,3790,
Netherlands,NLD,1853,3704,
Netherlands,NLD,1854,3931,
Netherlands,NLD,1855,3824,
Netherlands,NLD,1856,3977,
Netherlands,NLD,1857,3907,
Netherlands,NLD,1858,3800,
Netherlands,NLD,1859,3665,
Netherlands,NLD,1860,3840,
Netherlands,NLD,1861,3735,
Netherlands,NLD,1862,3881,
Netherlands,NLD,1863,3953,
Netherlands,NLD,1864,4111,
Netherlands,NLD,1865,4117,
Netherlands,NLD,1866,4272,
Netherlands,NLD,1867,4127,
Netherlands,NLD,1868,4152,
Netherlands,NLD,1869,4286,
Netherlands,NLD,1870,4422,
Netherlands,NLD,1871,4364,
Netherlands,NLD,1872,4414,
Netherlands,NLD,1873,4503,
Netherlands,NLD,1874,4337,
Netherlands,NLD,1875,4584,
Netherlands,NLD,1876,4595,
Netherlands,NLD,1877,4651,
Netherlands,NLD,1878,4637,
Netherlands,NLD,1879,4414,
Netherlands,NLD,1880,4666,
Netherlands,NLD,1881,4694,
Netherlands,NLD,1882,4758,
Netherlands,NLD,1883,5053,
Netherlands,NLD,1884,5085,
Netherlands,NLD,1885,5137,
Netherlands,NLD,1886,5157,
Netherlands,NLD,1887,5223,
Netherlands,NLD,1888,5231,
